id,title,price,promo_price,url
3244569,Конструктор LEGO Super Mario Приключения вместе с Марио 71360,4 999,3 249,https://www.detmir.ru/product/index/id/3244569/
3430417,Конструктор LEGO Technic McLaren Senna GTR 42123,4 699,2 879,https://www.detmir.ru/product/index/id/3430417/
3092802,Конструктор LEGO DUPLO Town Поезд на паровой тяге (10874),5 499,3 569,https://www.detmir.ru/product/index/id/3092802/
3142049,Конструктор LEGO Technic ДУ Скоростной вездеход 42095,6 999,4 479,https://www.detmir.ru/product/index/id/3142049/
2497101,Конструктор LEGO City Police Мобильный командный центр (60139),3 299,2 019,https://www.detmir.ru/product/index/id/2497101/
3597035,Конструктор LEGO Harry Potter Хогвартс: Тайная комната 76389,13 499,8 439,https://www.detmir.ru/product/index/id/3597035/
3596925,Конструктор LEGO Super Mario Стартовый набор Приключения вместе с Луиджи 71387,4 999,3 109,https://www.detmir.ru/product/index/id/3596925/
3200884,Конструктор LEGO Technic Land Rover Defender 42110,16 999,10 199,https://www.detmir.ru/product/index/id/3200884/
3405652,Конструктор LEGO Technic Monster Jam Grave Digger 42118,1 699,1 099,https://www.detmir.ru/product/index/id/3405652/
3226567,Конструктор LEGO DUPLO Town Дом модульный 10929,4 999,3 249,https://www.detmir.ru/product/index/id/3226567/
3405653,Конструктор LEGO Technic Monster Jam Max-D 42119,1 699,1 049,https://www.detmir.ru/product/index/id/3405653/
3430415,Конструктор LEGO Technic Jeep Wrangler 42122,4 699,2 989,https://www.detmir.ru/product/index/id/3430415/
3092803,Конструктор LEGO DUPLO Town Грузовой поезд (10875),11 499,6 899,https://www.detmir.ru/product/index/id/3092803/
3244534,Конструктор LEGO City Исследовательское судно 60266,12 499,7 499,https://www.detmir.ru/product/index/id/3244534/
3596845,Конструктор LEGO Technic Грузовой эвакуатор 42128,13 999,10 419,https://www.detmir.ru/product/index/id/3596845/
3226596,Конструктор LEGO Friends Парикмахерская Хартлейк Сити 41391,1 699,1 079,https://www.detmir.ru/product/index/id/3226596/
3405639,Конструктор LEGO Minecraft Дом-свинья 21170,4 699,2 899,https://www.detmir.ru/product/index/id/3405639/
3099182,Конструктор LEGO City Trains Товарный поезд 60198,16 999,10 479,https://www.detmir.ru/product/index/id/3099182/
3187781,Конструктор LEGO Minecraft Шахта крипера 21155,7 499,5 779,https://www.detmir.ru/product/index/id/3187781/
3226586,Конструктор LEGO Minecraft Патруль разбойников 21160,6 499,4 219,https://www.detmir.ru/product/index/id/3226586/
3099181,Конструктор LEGO City Trains Пассажирский поезд 60197,12 499,7 959,https://www.detmir.ru/product/index/id/3099181/
2497211,Конструктор LEGO DUPLO My First Поезд «Считай и играй» (10847),1 499,969,https://www.detmir.ru/product/index/id/2497211/
3018843,Конструктор LEGO BOOST  Набор для конструирования и программирования (17101),13 999,8 399,https://www.detmir.ru/product/index/id/3018843/
3176052,Конструктор LEGO Harry Potter Часовая башня Хогвартса 75948,8 499,5 319,https://www.detmir.ru/product/index/id/3176052/
3405648,Конструктор LEGO Technic Тяжелый экскаватор 42121,3 599,2 439,https://www.detmir.ru/product/index/id/3405648/
3142078,Конструктор LEGO City Fire Пожарное депо 60215,5 499,3 419,https://www.detmir.ru/product/index/id/3142078/
3405647,Конструктор LEGO Technic Спасательное судно на воздушной подушке 42120,2 799,1 839,https://www.detmir.ru/product/index/id/3405647/
3244513,Конструктор LEGO Friends Летний аквапарк 41430,9 499,6 449,https://www.detmir.ru/product/index/id/3244513/
3244537,Конструктор LEGO City Пассажирский самолёт 60262,8 999,5 569,https://www.detmir.ru/product/index/id/3244537/
3226585,Конструктор LEGO Minecraft Аванпост разбойников 21159,2 699,1 699,https://www.detmir.ru/product/index/id/3226585/
3244611,Конструктор LEGO Technic Ducati Panigale V4 R 42107,5 499,3 299,https://www.detmir.ru/product/index/id/3244611/
3596765,Конструктор LEGO Minecraft Разрушенный портал 21172,2 699,2 389,https://www.detmir.ru/product/index/id/3596765/
3405650,Конструктор LEGO Technic Dodge Charger Доминика Торетто 42111,9 499,6 599,https://www.detmir.ru/product/index/id/3405650/
3226557,Конструктор LEGO DUPLO Classic Коробка с кубиками большая 10914,4 499,2 759,https://www.detmir.ru/product/index/id/3226557/
3386281,Конструктор LEGO Minecraft Заброшенная шахта 21166,1 799,1 179,https://www.detmir.ru/product/index/id/3386281/
3244486,Конструктор LEGO Creator Пиратский корабль 31109,8 999,5 399,https://www.detmir.ru/product/index/id/3244486/
3405627,Конструктор LEGO Ninjago Битва с роботом Зейна 71738,5 399,3 309,https://www.detmir.ru/product/index/id/3405627/
3193108,Конструктор LEGO Disney Frozen Волшебный ледяной замок Эльзы 43172,6 499,4 219,https://www.detmir.ru/product/index/id/3193108/
3175977,Конструктор LEGO City Space Port Ракета для запуска в далекий космос и пульт управления запуском 60228,8 999,5 499,https://www.detmir.ru/product/index/id/3175977/
3405586,Конструктор LEGO City Police Транспорт для перевозки преступников 60276,1 599,979,https://www.detmir.ru/product/index/id/3405586/
619011,Конструктор LEGO Classic Набор для творчества среднего размера (10696),2 499,1 599,https://www.detmir.ru/product/index/id/619011/
3244600,Конструктор LEGO Minecraft Набор для творчества 3.0 21161,7 499,4 499,https://www.detmir.ru/product/index/id/3244600/
3405625,Конструктор LEGO Ninjago Скорострельный истребитель Коула 71736,3 599,2 339,https://www.detmir.ru/product/index/id/3405625/
3596780,Конструктор LEGO Friends Домик в лесу 41679,2 599,1 689,https://www.detmir.ru/product/index/id/3596780/
3244614,Конструктор LEGO Technic Lamborghini Sian FKP 37 42115,36 799,22 549,https://www.detmir.ru/product/index/id/3244614/
3405587,Конструктор LEGO City Police Катер полицейского патруля 60277,4 499,2 699,https://www.detmir.ru/product/index/id/3405587/
3226631,Конструктор LEGO Technic Мобильный кран 42108,9 499,5 939,https://www.detmir.ru/product/index/id/3226631/
3596784,Конструктор LEGO Friends Гранд-отель Хартлейк Сити 41684,9 499,5 649,https://www.detmir.ru/product/index/id/3596784/
3405621,Конструктор LEGO Ninjago Дракон из джунглей 71746,3 599,2 339,https://www.detmir.ru/product/index/id/3405621/
3405637,Конструктор LEGO Minecraft 21168,2 699,1 749,https://www.detmir.ru/product/index/id/3405637/
3386280,Конструктор LEGO Minecraft Пасека 21165,1 799,1 339,https://www.detmir.ru/product/index/id/3386280/
3596768,Конструктор LEGO Minecraft Мерзость из джунглей 21176,3 699,2 459,https://www.detmir.ru/product/index/id/3596768/
3226556,Конструктор LEGO DUPLO Classic Коробка с кубиками 10913,2 599,1 639,https://www.detmir.ru/product/index/id/3226556/
3244612,Конструктор LEGO Technic Самосвал Volvo 6*6 42114,22 999,13 799,https://www.detmir.ru/product/index/id/3244612/
3405551,Конструктор LEGO Friends Торговый центр Хартлейк Сити 41450,9 499,5 839,https://www.detmir.ru/product/index/id/3405551/
3405579,Конструктор LEGO My City Центр города 60292,8 999,5 619,https://www.detmir.ru/product/index/id/3405579/
3244472,Конструктор LEGO DUPLO Грузовик и гусеничный экскаватор 10931,1 759,979,https://www.detmir.ru/product/index/id/3244472/
3226650,Конструктор LEGO City Police Погоня на полицейском вертолете 60243,2 499,1 529,https://www.detmir.ru/product/index/id/3226650/
3226605,Конструктор LEGO Friends Автобус для друзей 41395,6 499,3 899,https://www.detmir.ru/product/index/id/3226605/
3150682,Конструктор LEGO Technic Porsche 911 RSR 42096,13 999,8 759,https://www.detmir.ru/product/index/id/3150682/
3226653,Конструктор LEGO City Police Полицейский участок 60246,8 999,5 399,https://www.detmir.ru/product/index/id/3226653/
3546360,Конструктор LEGO Harry Potter Хогвартс-экспресс 75955,7 499,5 779,https://www.detmir.ru/product/index/id/3546360/
3244599,Конструктор LEGO Harry Potter Астрономическая башня Хогвартса 75969,9 499,5 699,https://www.detmir.ru/product/index/id/3244599/
3176039,Конструктор LEGO Harry Potter Хижина Хагрида спасение Клювокрыла 75947,5 499,3 569,https://www.detmir.ru/product/index/id/3176039/
3244609,Конструктор LEGO MINDSTORMS EV3 Робот-изобретатель 51515,31 999,18 989,https://www.detmir.ru/product/index/id/3244609/
3386282,Конструктор LEGO Minecraft Торговый пост 21167,1 789,,https://www.detmir.ru/product/index/id/3386282/
3498472,Конструктор LEGO Disney Princess Райя и дракон Сису 43184,2 599,1 639,https://www.detmir.ru/product/index/id/3498472/
3596764,Конструктор LEGO Minecraft Конюшня 21171,1 799,1 099,https://www.detmir.ru/product/index/id/3596764/
3244508,Конструктор LEGO Friends Домик для панд на дереве 41422,2 599,1 589,https://www.detmir.ru/product/index/id/3244508/
3176053,Конструктор LEGO Harry Potter Автобус Ночной рыцарь 75957,3 699,2 359,https://www.detmir.ru/product/index/id/3176053/
3597032,Конструктор LEGO Harry Potter Хогвартс: ошибка с оборотным зельем 76386,1 799,1 369,https://www.detmir.ru/product/index/id/3597032/
3226597,Конструктор LEGO Friends Роскошный отдых на природе 41392,2 599,1 559,https://www.detmir.ru/product/index/id/3226597/
3405550,Конструктор LEGO Friends Дом семьи Андреа 41449,6 499,4 139,https://www.detmir.ru/product/index/id/3405550/
3597036,Конструктор LEGO Speed Champions Koenigsegg Jesko 76900,1 799,,https://www.detmir.ru/product/index/id/3597036/
3092801,Конструктор LEGO DUPLO Town Железнодорожный мост (10872),2 199,1 349,https://www.detmir.ru/product/index/id/3092801/
3405540,Конструктор LEGO Creator Космический робот для горных работ 31115,2 199,1 339,https://www.detmir.ru/product/index/id/3405540/
3596976,Конструктор LEGO Ninjago Спидер-амфибия ниндзя 71752,3 599,2 289,https://www.detmir.ru/product/index/id/3596976/
3597033,Конструктор LEGO Harry Potter Хогвартс: пушистая встреча 76387,3 699,2 349,https://www.detmir.ru/product/index/id/3597033/
3226587,Конструктор LEGO Minecraft Приключения в тайге 21162,899,809,https://www.detmir.ru/product/index/id/3226587/
3597034,Конструктор LEGO Harry Potter Визит в деревню Хогсмид 76388,7 499,4 689,https://www.detmir.ru/product/index/id/3597034/
3092804,Конструктор LEGO DUPLO Town Рельсы (10882),1 799,1 049,https://www.detmir.ru/product/index/id/3092804/
3142024,Конструктор LEGO DUPLO Town Пожарное депо 10903,4 499,2 869,https://www.detmir.ru/product/index/id/3142024/
3156354,Конструктор LEGO Marvel Super Heroes Лаборатория Железного человека 76125,5 499,3 369,https://www.detmir.ru/product/index/id/3156354/
3244536,Конструктор LEGO City Городской аэропорт 60261,4 499,2 799,https://www.detmir.ru/product/index/id/3244536/
3405626,Конструктор LEGO Ninjago Ниндзя-перехватчик Х-1 71737,4 499,2 839,https://www.detmir.ru/product/index/id/3405626/
3405651,Конструктор LEGO Technic Экскаватор Liebherr R 9800 42100,37 999,34 199,https://www.detmir.ru/product/index/id/3405651/
3200892,Конструктор LEGO Star Wars Episode IX Сокол Тысячелетия 75257,13 499,8 499,https://www.detmir.ru/product/index/id/3200892/
3244547,Конструктор LEGO Minions Миньоны и дом 75551,4 699,2 819,https://www.detmir.ru/product/index/id/3244547/
3122104,Конструктор LEGO Harry Potter Гремучая ива 75953,6 499,3 989,https://www.detmir.ru/product/index/id/3122104/
3405638,Конструктор LEGO Minecraft 21169,5 499,3 629,https://www.detmir.ru/product/index/id/3405638/
3405538,Конструктор LEGO Creator Транспортировщик гоночных автомобилей 31113,2 199,1 349,https://www.detmir.ru/product/index/id/3405538/
3405553,Конструктор LEGO Friends Передвижной груминг-салон для кошек 41439,799,529,https://www.detmir.ru/product/index/id/3405553/
3244592,Конструктор LEGO Ninjago Подземелье колдуна-скелета 71722,8 999,5 629,https://www.detmir.ru/product/index/id/3244592/
3405594,Конструктор LEGO City Great Vehicles Транспортировка самолёта на авиашоу 60289,2 499,1 599,https://www.detmir.ru/product/index/id/3405594/
3405554,Конструктор LEGO Friends Машина скорой ветеринарной помощи 41445,2 599,1 609,https://www.detmir.ru/product/index/id/3405554/
3596757,Конструктор LEGO DUPLO Town Гараж и автомойка 10948,8 999,5 399,https://www.detmir.ru/product/index/id/3596757/
3597020,Конструктор LEGO Ninjago Подводный Дар Судьбы 71756,13 499,8 499,https://www.detmir.ru/product/index/id/3597020/
3590734,Конструктор LEGO DUPLO Town Экспедиция на шаттле 10944,1 499,959,https://www.detmir.ru/product/index/id/3590734/
3597037,Конструктор LEGO Speed Champions Toyota GR Supra 76901,1 799,1 129,https://www.detmir.ru/product/index/id/3597037/
3405622,Конструктор LEGO Ninjago Деревня Хранителей 71747,4 499,2 739,https://www.detmir.ru/product/index/id/3405622/
3244512,Конструктор LEGO Friends Самолёт в Хартлейк Сити 41429,6 499,4 199,https://www.detmir.ru/product/index/id/3244512/
3142047,Конструктор LEGO Technic Chevrolet Corvette ZR1 42093,3 699,2 999,https://www.detmir.ru/product/index/id/3142047/
3405588,Конструктор LEGO City Great Vehicles Отпуск в доме на колесах 60283,1 499,969,https://www.detmir.ru/product/index/id/3405588/
3226584,Конструктор LEGO Minecraft Питомник панд 21158,1 799,1 169,https://www.detmir.ru/product/index/id/3226584/
3405603,Конструктор LEGO DC Super Heroes Майлс Моралес Робот 76171,999,929,https://www.detmir.ru/product/index/id/3405603/
3226644,Конструктор LEGO Disney Princess Книга приключений Анны и Эльзы 43175,1 699,1 069,https://www.detmir.ru/product/index/id/3226644/
3597029,Конструктор LEGO Super Heroes «Мстители: Финал» — решающая битва 76192,8 499,5 369,https://www.detmir.ru/product/index/id/3597029/
3244608,Конструктор LEGO Star Wars AT-AT 75288,13 999,8 299,https://www.detmir.ru/product/index/id/3244608/
3596975,Конструктор LEGO Ninjago Водный робот Ллойда 71750,1 699,1 059,https://www.detmir.ru/product/index/id/3596975/
3405649,Конструктор LEGO Technic Квадроцикл 42124,12 499,7 569,https://www.detmir.ru/product/index/id/3405649/
3226651,Конструктор LEGO City Police Полицейский вертолетный транспорт 60244,3 799,2 469,https://www.detmir.ru/product/index/id/3226651/
3596977,Конструктор LEGO Ninjago Атака огненного дракона 71753,4 499,2 839,https://www.detmir.ru/product/index/id/3596977/
3405548,Конструктор LEGO Friends Органическое кафе Хартлейк-Сити 41444,2 599,1 619,https://www.detmir.ru/product/index/id/3405548/
3596761,Конструктор LEGO DUPLO Town Самолет и аэропорт 10961,2 499,1 519,https://www.detmir.ru/product/index/id/3596761/
3188097,Конструктор LEGO Technic Экстремальный внедорожник 42099,19 999,11 159,https://www.detmir.ru/product/index/id/3188097/
3244532,Конструктор LEGO City Исследовательская подводная лодка 60264,2 499,1 529,https://www.detmir.ru/product/index/id/3244532/
3244603,Конструктор LEGO Star Wars Клоны-пехотинцы 501легиона 75280,2 799,1 819,https://www.detmir.ru/product/index/id/3244603/
3226681,Конструктор LEGO City Great Vehicles Транспортировщик скоростных катеров 60254,2 499,1 599,https://www.detmir.ru/product/index/id/3226681/
3405600,Конструктор LEGO DC Super Heroes Человек-Паук и Призрачный Гонщик против Карнажа 76173,1 799,,https://www.detmir.ru/product/index/id/3405600/
3142077,Конструктор LEGO City Fire Пожар в бургер-кафе 60214,2 499,1 619,https://www.detmir.ru/product/index/id/3142077/
3597018,Конструктор LEGO Ninjago Водный дракон 71754,6 499,4 089,https://www.detmir.ru/product/index/id/3597018/
3594631,Конструктор LEGO Super Heroes Веном 76187,5 999,5 299,https://www.detmir.ru/product/index/id/3594631/
3226750,Конструктор LEGO Speed Champions Lamborghini Urus ST-X Lamborghini Huracan Super Trofeo EVO 76899,5 499,3 879,https://www.detmir.ru/product/index/id/3226750/
3405593,Конструктор LEGO City Great Vehicles Транспортировка карта 60288,1 499,1 069,https://www.detmir.ru/product/index/id/3405593/
3226630,Конструктор LEGO Technic Шоу трюков на грузовиках и мотоциклах 42106,4 699,2 959,https://www.detmir.ru/product/index/id/3226630/
3144136,Конструктор LEGO Minecraft Последняя битва 21151,1 799,1 319,https://www.detmir.ru/product/index/id/3144136/
3226679,Конструктор LEGO City Great Vehicles Строительный бульдозер 60252,1 499,999,https://www.detmir.ru/product/index/id/3226679/
3405527,Конструктор LEGO DUPLO My First Поезд для животных 10955,1 599,1 009,https://www.detmir.ru/product/index/id/3405527/
3244517,Конструктор LEGO Friends Модный бутик Эммы 41427,2 599,1 609,https://www.detmir.ru/product/index/id/3244517/
3405525,Конструктор LEGO DUPLO Classic Шкатулка-сердечко 10909,1 599,1 299,https://www.detmir.ru/product/index/id/3405525/
3596969,Конструктор LEGO Super Mario Летучий корабль Боузера 71391,8 999,5 629,https://www.detmir.ru/product/index/id/3596969/
3244511,Конструктор LEGO Friends Пляжный домик 41428,4 499,2 919,https://www.detmir.ru/product/index/id/3244511/
3596758,Конструктор LEGO DUPLO My First Поезд с цифрами-учимся считать 10954,1 499,969,https://www.detmir.ru/product/index/id/3596758/
3244533,Конструктор LEGO City Исследовательская база 60265,5 499,3 409,https://www.detmir.ru/product/index/id/3244533/
3596836,Конструктор LEGO Dots Большой набор Летнее настроение 41937,2 599,1 529,https://www.detmir.ru/product/index/id/3596836/
2496001,Конструктор LEGO Creator Грозный динозавр (31058),1 399,839,https://www.detmir.ru/product/index/id/2496001/
3405605,Конструктор LEGO DC Super Heroes Капитан Америка Робот 76168,999,649,https://www.detmir.ru/product/index/id/3405605/
3405620,Конструктор LEGO Ninjago Мотоцикл Ллойда для джунглей 71745,1 699,1 099,https://www.detmir.ru/product/index/id/3405620/
3596785,Конструктор LEGO Friends Американские горки на Волшебной ярмарке 41685,8 499,5 059,https://www.detmir.ru/product/index/id/3596785/
3489842,Конструктор LEGO Minecraft Приключения на пиратском корабле 21152,4 599,,https://www.detmir.ru/product/index/id/3489842/
3226632,Конструктор LEGO Technic Гоночный автомобиль Top Gear 42109,12 499,7 499,https://www.detmir.ru/product/index/id/3226632/
3244591,Конструктор LEGO Ninjago Дракон чародея-скелета 71721,7 499,4 779,https://www.detmir.ru/product/index/id/3244591/
3596782,Конструктор LEGO Friends Школа Хартлейк Сити 41682,6 499,3 709,https://www.detmir.ru/product/index/id/3596782/
3405584,Конструктор LEGO City Fire Команда пожарных 60282,4 999,3 039,https://www.detmir.ru/product/index/id/3405584/
3405563,Конструктор LEGO Dots Секретная шкатулка 41924,1 759,1 599,https://www.detmir.ru/product/index/id/3405563/
3597027,Конструктор LEGO Super Heroes Железный человек: схватка с Железным Торговцем 76190,3 699,2 329,https://www.detmir.ru/product/index/id/3597027/
3405646,Конструктор LEGO Technic Гоночный самолёт 42117,899,699,https://www.detmir.ru/product/index/id/3405646/
3405624,Конструктор LEGO Ninjago Турнир стихий 71735,2 599,1 819,https://www.detmir.ru/product/index/id/3405624/
3244601,Конструктор LEGO Minecraft Битва за красную пыль 21163,4 699,3 919,https://www.detmir.ru/product/index/id/3244601/
3233714,Конструктор LEGO DUPLO Большая строительная пластина 2304,1 299,869,https://www.detmir.ru/product/index/id/3233714/
3405532,Конструктор LEGO DUPLO Town Фермерский трактор сарай и животные 10952,6 499,3 899,https://www.detmir.ru/product/index/id/3405532/
3226695,Конструктор LEGO City Nitro Wheels Тюнинг-мастерская 60258,8 999,5 729,https://www.detmir.ru/product/index/id/3226695/
3405578,Конструктор LEGO My City Современный дом для семьи 60291,4 499,2 809,https://www.detmir.ru/product/index/id/3405578/
3226727,Конструктор LEGO Super Heroes Железный человек 76140,999,639,https://www.detmir.ru/product/index/id/3226727/
3244613,Конструктор LEGO Technic Бетономешалка 42112,9 499,5 939,https://www.detmir.ru/product/index/id/3244613/
3405643,Конструктор LEGO Star Wars Истребитель типа Х Люка Скайуокера 75301,4 699,2 959,https://www.detmir.ru/product/index/id/3405643/
3596755,Конструктор LEGO DUPLO Town Семейное приключение на микроавтобусе 10946,2 499,1 529,https://www.detmir.ru/product/index/id/3596755/
3596771,Конструктор LEGO Creator Средневековый замок 31120,8 999,5 729,https://www.detmir.ru/product/index/id/3596771/
3244510,Конструктор LEGO Friends Штаб спасателей 41424,7 499,4 689,https://www.detmir.ru/product/index/id/3244510/
3244590,Конструктор LEGO Ninjago Каменный робот огня 71720,6 499,3 929,https://www.detmir.ru/product/index/id/3244590/
3405654,Конструктор LEGO Technic Bugatti Chiron 42083,34 899,32 999,https://www.detmir.ru/product/index/id/3405654/
